short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
pop_race_hisp_pct,Percent Hispanic,Sunset Park,0.479065693009034,0.441987287398661,0.478492937687011,0.456200599597651,0.45826731131245,0.40023242154194,0.387591189177704,0.438179928702035,0.411989308896525,0.438823483700509,0.402750761371451,0.379661220647246,0.393918299319273
pop_race_hisp_pct,Percent Hispanic,North Crown Heights/Prospect Heights,0.0981749067950659,0.102809840299415,0.0979742231110201,0.113259413299602,0.125081704686581,0.107050686487044,0.137064941377605,0.146945235834125,0.10900426636062,0.124258166076348,0.107821092412444,0.1494558387851,0.121049351574324
pop_race_hisp_pct,Percent Hispanic,South Crown Heights,0.0823733025645197,0.108629629599818,0.08440810999429,0.08318459289967,0.0686291166292597,0.09235137858386,0.0653981139277037,0.0783785444109981,0.116279684539807,0.0882953516595712,0.0820124934834502,0.0826729920411497,0.0878041709699045
pop_race_hisp_pct,Percent Hispanic,Morningside Heights/Hamilton Heights,0.42653995506771,0.424588086199947,0.420650827792987,0.364559698296944,0.415027196160923,0.422879767559145,0.405808124710246,0.37163484099195,0.379677265736613,0.417829976080051,0.341435990790812,0.396154716127573,0.368513119533528
pop_race_hisp_pct,Percent Hispanic,Central Harlem,0.1682173598183,0.200953580599162,0.183946573220589,0.187071098498564,0.185167825223436,0.186053165053623,0.236065677396925,0.196390984747903,0.24496586043282,0.220212350270154,0.239004143091943,0.24939197911689,0.267397046422324
pop_race_hisp_pct,Percent Hispanic,East Harlem,0.528401756862877,0.548354771693994,0.519491834652647,0.507751714598271,0.490984053266355,0.476757729775519,0.462292075965946,0.477234046001978,0.447069480487685,0.414649508796179,0.477276757148474,0.484007710276557,0.435138778215507
pop_race_hisp_pct,Percent Hispanic,Washington Heights/Inwood,0.740900323391543,0.727611922993674,0.743286397564,0.708490412893298,0.713947618321287,0.663035800944634,0.701607485371007,0.708644676448905,0.738251765278792,0.716466849234771,0.700996144674972,0.67772557713964,0.672967301756164
pop_race_hisp_pct,Percent Hispanic,Mott Haven/Hunts Point,0.72461057278997,0.717290584194416,0.693350253807107,0.730611215498357,0.682681637611215,0.673937360178971,0.667848714841508,0.703193854329725,0.715151783064205,0.690288134032956,0.666269810406409,0.665754005512312,0.668254426481909
pop_race_hisp_pct,Percent Hispanic,Morrisania/Belmont,0.573031725303736,0.630323195298843,0.618292449824785,0.588257754694496,0.626790128300702,0.600869791423483,0.636323458926493,0.636197578400445,0.618211571199079,0.598390480366942,0.644684667947773,0.640904293350584,0.6386173743848
pop_race_hisp_pct,Percent Hispanic,South Shore,0.0585319925198746,0.0737376211991432,0.0875512137224245,0.0967361718994653,0.102094051592226,0.0771698823355196,0.110558282618061,0.0910837145950477,0.0823820092455213,,0.0973345593618404,0.0869183965640659,0.084324863987059
pop_race_hisp_pct,Percent Hispanic,Greenwich Village/Financial District,0.0585185598124554,0.0572876778996942,0.0493213223005747,0.0695788590992379,0.0522036518970341,0.0572598888199068,0.0559802406446628,0.0673829791591292,0.0947713522830973,0.0721020208849823,0.0726315328668005,0.0528238379147043,0.0565593241412707
pop_race_hisp_pct,Percent Hispanic,Lower East Side/Chinatown,0.269931902461394,0.26098546259891,0.214301305766529,0.207281775799856,0.234866168228729,0.21909834952535,0.229370664553579,0.231049501128042,0.234941634241245,0.272115736784275,0.232635631965261,0.265502694530469,0.22383487344315
pop_race_hisp_pct,Percent Hispanic,Chelsea/Clinton/Midtown,0.168290508094287,0.153850197099018,0.145618880241024,0.125374524099243,0.166842340945885,0.158057122708039,0.125826386358397,0.162103026193455,0.145348342643264,0.143554926664671,0.12854055283813,0.140514767615253,0.12741805528817
pop_race_hisp_pct,Percent Hispanic,Stuyvesant Town/Turtle Bay,0.0695477583112734,0.0671570872991651,0.061948176238208,0.0937376646998018,0.0575463347906553,0.0704443601432549,0.0868977689528695,0.0833056978687981,0.0656007140984861,0.0991099415920418,0.0760800563659321,0.0667401742841899,0.0726186934160751
pop_race_hisp_pct,Percent Hispanic,Upper West Side,0.145307549435529,0.129118193799513,0.107683154068963,0.100759942199147,0.115535681623459,0.114569502245035,0.152980089370156,0.142809197040342,0.124743161032996,0.120754737959828,0.158571324607275,0.13285781263993,0.130559601460748
pop_race_hisp_pct,Percent Hispanic,Upper East Side,0.0600102274452183,0.0480909107996013,0.063867685664859,0.0618639834997339,0.0624868132672526,0.0619690517782628,0.0815931128394001,0.0751333912396079,0.0666527816137752,0.0691422608567738,0.094097287943109,0.0810034906860666,0.120787748168983
pop_race_hisp_pct,Percent Hispanic,Highbridge/South Concourse,0.581516856051167,0.64257263969921,0.610917056866258,0.615654917695792,0.654470313311407,0.615780007019186,0.637576385857704,0.623158013655588,0.601501731365045,0.639856446174551,0.599843072942806,0.658507025457562,0.688708137122534
pop_race_hisp_pct,Percent Hispanic,University Heights/Fordham,0.616528493534133,0.589629280199006,0.668932749630205,0.641738161699323,,0.655762149859715,0.673716972483847,0.688253644489771,0.700930398319672,0.661831169117485,0.68498306360557,0.672227006305731,0.703319394589794
pop_race_hisp_pct,Percent Hispanic,Kingsbridge Heights/Mosholu,0.597247346835502,0.625118789699627,0.61931854554766,0.684381011895312,0.602177260986123,0.664532964924399,0.659702305609408,0.61679117147708,0.656150237673377,0.726675881133379,0.684413472364287,0.708332050137045,0.736175206444971
pop_race_hisp_pct,Percent Hispanic,Riverdale/Kingsbridge,0.38243232480454,0.447237836597196,0.392197771562694,0.454404877596971,0.401837873851329,0.418574337310422,0.422855991131714,0.462918533506769,0.459336730304102,0.442663904460151,0.460196557894638,0.431136393938047,0.504083038625821
